ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,ItinGeoType,MktGeoType,MktDistanceGroup,MktFare,MktDistance,MktMilesFlown,NonStopMiles
202000000000.0,20200000000000.0,1,2015,1,11986,1349503,33342,BOS,US,36,MD,New York,22,12451,1320402,31454,LGA,US,12,FL,Florida,33,MCI:BWI,64:82:87,0,WN,0,WN,WN,WN,WN,0,5,2,2,3,228.98783039467054,645,1447,908
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,14893,1379603,33192,OKC,US,32,MI,Maryland,35,ROC:MCO,35:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,4,100.76473453644773,212,2113,846
202000000000.0,20200000000000.0,2,2015,1,15304,1129202,30852,LIT,US,36,AR,Florida,23,10599,1289203,32575,LAS,US,6,CA,California,91,TUS:LAX,33:91,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,8.62832817105225,172,1408,347
202000000000.0,20200000000000.0,2,2015,1,12191,1059904,33192,DTW,US,48,TX,Texas,74,13198,1319801,33198,MCI,US,29,MO,Missouri,64,DTW:MCI,0.987546296,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,117.62964176657871,112,1183,523
202000000000.0,20200000000000.0,1,2015,1,12953,1484304,34819,SJU,US,36,NY,Puerto Rico,71,11884,1320402,31454,MCO,US,12,FL,Missouri,33,BUF:MCO,33:15:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,322.8062809310323,344,1435,534
202000000000.0,20200000000000.0,1,2015,1,13204,1161802,30852,AUS,US,24,MD,Arkansas,81,12953,1059904,32575,MDW,US,6,NJ,Wisconsin,64,HOU:MCO,33:85:91,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,-6.662789672765643,195,855,749
202000000000.0,20200000000000.0,2,2015,1,12191,1042302,30852,HOU,US,32,TX,Florida,45,12892,1289203,32575,LAX,US,6,CA,California,91,MCI:LAS:TUS,85:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,110.64680638834106,1206,683,129
202000000000.0,20200000000000.0,1,2015,1,12953,1069302,31703,SJC,US,24,FL,Arkansas,93,13232,1289203,32575,MDW,US,6,CA,California,91,MCO:DAL,74:41:00,0,--:WN,0,WN,WN,WN,WN,0,1,2,2,3,146.58929547549573,514,1985,346
202000000000.0,20200000000000.0,1,2015,1,14107,1410702,31703,SAN,US,4,NM,Maryland,23,11042,1315802,30325,BUF,US,48,NY,Texas,81,MDW:LGA,64:35:00,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,198.75909758612818,530,1171,611
202000000000.0,20200000000000.0,1,2015,1,13198,1154003,31703,MCI,US,12,MO,Missouri,64,13495,1288903,30852,MKE,US,1,TX,Idaho,23,LAX:DAL,45:22:00,0,WN:WN,0,WN,WN,WN,WN,0,2,2,2,3,-0.8443031259326688,665,868,1472
202000000000.0,20200000000000.0,1,2015,1,12889,1082103,32600,SJU,US,49,AZ,California,71,13198,1319801,34027,JAX,US,29,MO,Missouri,64,SAN:MCI,33:65,0,WN,0,WN,WN,WN,WN,0,6,2,2,3,283.549442825781,271,2274,463
202000000000.0,20200000000000.0,1,2015,1,10397,1295302,30647,FLL,US,6,CA,California,44,13232,1323202,30977,MDW,US,17,IL,Illinois,41,MCI:LAS,91:74:74,0,WN,0,WN,WN,WN,WN,0,4,2,2,2,87.7627813729564,584,1691,1682
202000000000.0,20200000000000.0,1,2015,1,13796,1484304,33495,ATL,US,39,VA,Ohio,44,13232,1323202,30977,MDW,US,17,IL,Illinois,41,LIT:DAL:DEN,64:42:00,0,WN,0,WN,WN,WN,WN,0,2,2,2,2,103.74512285786079,515,1597,118
202000000000.0,20200000000000.0,1,2015,1,11259,1289605,30693,LIT,US,32,MD,Arizona,36,13232,1289203,33198,MCI,US,6,MO,Missouri,41,LGA:MKE,22:41,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,239.51354729064428,72,369,346
202000000000.0,20200000000000.0,1,2015,1,11292,1537602,30194,DTW,US,8,AL,New York,34,13232,1323202,30977,MDW,US,17,IL,Illinois,41,LAX:SMF,91:85:71,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,81.3880153824337,232,1002,375
202000000000.0,20200000000000.0,1,2015,1,11259,1289203,32467,MAF,US,6,TX,California,74,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCI:SAN,3:33:41,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,163.27290139021176,100,1527,683
202000000000.0,20200000000000.0,1,2015,1,11278,1289203,30852,ATL,US,6,CA,California,34,13232,1323202,30977,MDW,US,17,IL,Illinois,41,MCI:BNA,44:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,101.00034872367786,295,552,250
202000000000.0,20200000000000.0,1,2015,1,10994,1169703,33342,ATL,US,34,OH,Arkansas,34,13232,1323202,30977,MDW,US,17,IL,Illinois,41,DEN:MDW,36:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,85.75879075892381,303,1102,599
202000000000.0,20200000000000.0,1,2015,1,13487,1410002,33570,SAT,US,5,MN,Arizona,71,13198,1125903,33198,MCI,US,29,TX,Missouri,64,BNA:LAX,33:74:86,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,-21.551011972655356,451,1571,268
202000000000.0,20200000000000.0,2,2015,1,14107,1348702,34614,PHX,US,48,TX,Ohio,35,13198,1319801,33198,MCI,US,29,MO,Missouri,64,LIT:DAL:HOU,3:41,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,155.05479499063574,495,1575,686
202000000000.0,20200000000000.0,3,2015,1,13871,1069302,30693,LAS,US,42,FL,Puerto Rico,54,13198,1319801,33198,MCI,US,29,MO,Missouri,64,PIT:MDW:MCI,41:35:00,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,125.72780564598197,96,1536,709
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,14730,1430702,32467,PHX,US,47,UT,Colorado,35,STL:MCI,33:54:00,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,-8.776746149022177,945,1502,708
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,14771,1072102,31057,SLC,US,8,AR,Arizona,22,MDW:EWR,64:41:44,0,WN,0,WN,WN,WN,WN,0,9,2,2,2,89.76388835866086,409,2746,593
202000000000.0,20200000000000.0,1,2015,1,12992,1319801,33198,SAT,US,5,AR,Maryland,33,12953,1486903,32575,BDL,US,6,CA,California,22,MDW:DSM,33:43:00,0,WN:WN,0,WN,WN,WN,WN,0,4,2,2,1,254.99869042612377,699,2474,814
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,11259,1289203,31066,LAX,US,6,CA,California,91,LBB:DAL:HRL:HOU:ATL,64:74:74,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,1,166.62794470964292,607,1644,294
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12264,1129202,32457,LIT,US,13,NM,Maryland,43,LAX:SJC,33:36:00,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,111.09180532978891,368,2431,1720
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,11259,1315802,30194,LBB,US,48,TX,Texas,74,STL:LAX,74:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,84.63037456452217,69,1262,298
202000000000.0,20200000000000.0,2,2015,1,10423,1288903,33214,FLL,US,48,CA,Arizona,85,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MKE:MCI,34:33:00,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,119.03212605607175,254,1611,891
202000000000.0,20200000000000.0,2,2015,1,13204,1289605,31703,MCI,US,12,NY,Missouri,33,14107,1295302,30325,IND,US,25,TX,Louisiana,22,MCO:IND,64:41:38,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,102.5396227884018,19,1710,857
202000000000.0,20200000000000.0,1,2015,1,12451,1059904,31703,JAX,US,13,TX,Louisiana,3,13198,1079204,33198,MCI,US,29,MO,Missouri,64,MCI:MDW:SDF,41:37:00,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,50.74922391909536,409,1091,580
202000000000.0,20200000000000.0,1,2015,1,10397,1299204,34614,DEN,US,8,CO,Colorado,34,13232,1323202,30977,MDW,US,17,IL,Illinois,41,ATL:MCO,82:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,93.37854954432692,30,633,117
202000000000.0,20200000000000.0,1,2015,1,13342,1042302,30325,BDL,US,13,SC,Nevada,44,13232,1199603,30977,MDW,US,17,CA,Illinois,41,MCO:BWI:PWM,33:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,171.05597319347916,88,479,689
202000000000.0,20200000000000.0,1,2015,1,12191,1289605,33495,LGA,US,26,TX,Nevada,72,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MDW:DEN,91:91,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,1,498.1138670341011,352,484,253
202000000000.0,20200000000000.0,2,2015,1,13891,1233904,33214,RIC,US,53,MO,Puerto Rico,22,13931,1172102,34524,ICT,US,12,AR,Ohio,22,DEN:LAX,74:74,0,WN:WN:WN,0,--:WN:WN,WN,WN,WN,0,7,2,2,1,217.9107793954011,767,698,1309
202000000000.0,20200000000000.0,1,2015,1,12992,1125903,30194,BNA,US,4,TX,Texas,74,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MDW:MCO,91:64,1,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,65.46446282133014,278,557,180
202000000000.0,20200000000000.0,1,2015,1,14100,1315802,30466,AUS,US,48,TX,Arizona,74,13198,1319801,33198,MCI,US,29,MO,Missouri,64,HRL:DAL:MCI,21:41,0,WN,1,WN,WN,99,WN,0,1,2,2,1,88.76613386362864,168,407,1187
