ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,ItinGeoType,MktGeoType,MktDistanceGroup,MktFare,MktDistance,MktMilesFlown,NonStopMiles
202000000000.0,20200000000000.0,2,2015,1,13213,1320272,31448,MCO,US,12,FL,Florida,33,13455,1345518,33647,MSP,US,23,MN,Minnesota,92,MCO:ATL:MSP,33:34:63,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,176.26,1016,2193,1072
202000000000.0,20200000000000.0,2,2015,1,12905,1290992,32578,LAX,US,6,CA,California,91,13192,1320452,33152,MAF,US,48,TX,Texas,74,BUR:DEN:MCI,91:85:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,157.5,346,1794,1127
202000000000.0,20200000000000.0,1,2015,1,12970,1515179,32564,PNS,US,6,FL,Florida,33,13224,1325072,31216,MDW,US,18,IL,Illinois,42,FLL:MDW,33:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,262.05,1008,1014,1092
202000000000.0,20200000000000.0,1,2015,1,12924,1291234,33163,MCI,US,6,MO,Missouri,74,14212,1433589,31003,IND,US,34,NY,New York,43,HOU:OKC,74:73,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,125.21,211,395,380
202000000000.0,20200000000000.0,1,2015,1,13671,1335137,30411,MSY,US,47,LA,Louisiana,73,12915,1294445,32566,MCO,US,35,CA,California,91,MSY:MCO,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,205.67,221,580,539
202000000000.0,20200000000000.0,2,2015,1,13208,1320922,33212,LBB,US,48,TX,Texas,73,14594,1441806,30607,SAT,US,49,TX,Texas,73,LBB:DAL:MSY,74:74:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,20.11,466,981,253
202000000000.0,20200000000000.0,1,2015,1,11257,1137433,30239,DAL,US,48,TX,Texas,73,12908,1286633,33135,MCI,US,29,MO,Missouri,74,DAL:MCI,74:64,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,227.36,231,727,636
202000000000.0,20200000000000.0,1,2015,1,14919,1485477,32529,LAX,US,6,CA,California,91,14908,1506538,33212,STL,US,28,MO,Missouri,63,MCO:STL,91:64,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,177.96,868,1259,979
202000000000.0,20200000000000.0,1,2015,1,11269,1134645,31420,DAL,US,12,TX,Texas,33,12901,1298952,31865,LGA,US,5,NY,New York,18,DAL:LGA,74:22:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,183.1,738,1236,908
202000000000.0,20200000000000.0,1,2015,1,13219,1319032,33229,MCI,US,29,MO,Missouri,64,12910,1294357,32495,EWR,US,37,NY,New York,23,MCI:FLL,64:21:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,254.48,907,1248,1230
202000000000.0,20200000000000.0,1,2015,1,12948,1295206,32534,LIT,US,36,AR,Arkansas,40,10590,1059985,30504,BWI,US,33,MD,Maryland,33,LGA:BWI,22:44,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,125.86,320,349,255
202000000000.0,20200000000000.0,2,2015,1,12910,1293156,32532,LBB,US,36,NV,Nevada,83,12285,1220213,30518,HOU,US,48,TX,Texas,73,LBB:DAL:HOU,91:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,114.57,568,1438,1165
202000000000.0,20200000000000.0,2,2015,1,12906,1291676,32477,LGA,US,7,NY,New York,22,12950,1297744,32563,LIT,US,33,CA,California,91,LAX:MSY:TPA,91:54:21,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,0.0,1577,2227,2460
202000000000.0,20200000000000.0,2,2015,1,13238,1323018,30881,MDW,US,17,IL,Illinois,41,10374,1044544,30332,AUS,US,49,GA,Texas,75,MDW:AUS,41:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,161.37,851,1245,701
202000000000.0,20200000000000.0,1,2015,1,13211,1322460,30982,MDW,US,17,IL,Illinois,41,13256,1320398,30992,MDW,US,12,IL,Illinois,32,MDW:GSP,41:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,127.13,966,513,496
202000000000.0,20200000000000.0,1,2015,1,15067,1487330,32539,OAK,US,6,CA,California,91,12888,1291372,32575,LAX,US,7,CA,California,91,OAK:LAX,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,147.74,441,158,185
202000000000.0,20200000000000.0,2,2015,1,14575,1467671,31028,PBI,US,12,FL,Florida,32,13233,1319093,31005,MDW,US,17,IL,Illinois,44,CLT:MDW,33:54:41,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,237.1,561,1090,1165
202000000000.0,20200000000000.0,1,2015,1,11571,1154617,31655,LGA,US,35,NY,New York,22,13237,1321818,30992,MDW,US,17,IL,Illinois,41,EWR:MDW,22:41,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,188.84,659,666,623
202000000000.0,20200000000000.0,2,2015,1,13219,1324037,30995,MDW,US,17,IL,Illinois,42,11243,1128540,31439,GSP,US,12,FL,Florida,34,MDW:BNA:ECP,41:54:33,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,124.11,380,488,629
202000000000.0,20200000000000.0,1,2015,1,13220,1320420,33181,MCI,US,29,MO,Missouri,33,13215,1323878,30856,MDW,US,17,NY,New York,41,ATL:MDW,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,244.81,1079,798,1181
202000000000.0,20200000000000.0,1,2015,1,12952,1293517,32614,LIT,US,5,AR,Arkansas,72,12915,1292464,30941,LAX,US,37,CA,California,90,LIT:DAL:ICT,85:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,115.58,294,290,450
202000000000.0,20200000000000.0,2,2015,1,14399,1435315,34143,ABQ,US,41,NM,New Mexico,85,13200,1316108,33190,MCI,US,7,CA,California,64,PDX:SMF:LAX,85:85:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,155.69,429,791,1129
202000000000.0,20200000000000.0,1,2015,1,12927,1288742,32517,LAX,US,6,CA,California,91,10598,1076439,30864,BNA,US,50,TN,Tennessee,34,LAX:SMF,91:93,0,WN,0,WN,WN,WN,WN,0,1,2,2,4,121.81,2121,1614,1095
