0,0,0.6692100167274475,0,43.789798736572266,147.9693145751953
0,1,0.6710101366043091,0,41.42251968383789,134.12449645996094
0,2,0.672002911567688,0,36.79728698730469,129.5507049560547
0,3,0.6804037094116211,0,41.677833557128906,128.3438720703125
0,4,0.676548182964325,0,51.19798278808594,131.82704162597656
0,5,0.6822969913482666,0,44.97257995605469,132.42791748046875
0,6,0.6857834458351135,0,44.368682861328125,150.65525817871094
0,7,0.6870230436325073,0,41.07637023925781,128.85313415527344
0,8,0.6862379312515259,0,41.254173278808594,154.66741943359375
0,9,0.6921974420547485,0,40.25811767578125,131.41896057128906
1,0,0.6943636536598206,0,42.71026611328125,138.79571533203125
1,1,0.6994221806526184,0,39.97098159790039,139.1474151611328
1,2,0.7000890374183655,0,35.69367980957031,128.89097595214844
1,3,0.7032801508903503,0,39.894657135009766,126.45059204101562
1,4,0.7098093032836914,0,49.3328857421875,141.27621459960938
1,5,0.7177773714065552,0,43.96865463256836,132.9261932373047
1,6,0.7244775295257568,0,43.15616226196289,125.81678771972656
1,7,0.7204891443252563,0,39.759422302246094,131.26791381835938
1,8,0.728291928768158,0,39.865909576416016,134.8387908935547
1,9,0.7341121435165405,0,38.855289459228516,133.83702087402344
2,0,0.7384229898452759,0,41.33298873901367,132.06301879882812
2,1,0.7435609102249146,0,39.07130813598633,121.7822265625
2,2,0.7451084852218628,0,34.32833480834961,145.11373901367188
2,3,0.7582687735557556,0,38.78257751464844,122.83757781982422
2,4,0.7731530666351318,0,48.40971755981445,127.13017272949219
2,5,0.7739561796188354,0,42.6018180847168,126.62255096435547
2,6,0.7825239896774292,0,41.708885192871094,144.46888732910156
2,7,0.7992157340049744,0,38.44865798950195,130.67002868652344
2,8,0.8091952800750732,0,38.582069396972656,133.1093292236328
2,9,0.8329546451568604,0,37.32817459106445,131.31161499023438
3,0,0.8287756443023682,0,40.4479866027832,129.6519012451172
3,1,0.8624449968338013,0,37.75733184814453,145.15235900878906
3,2,0.873509407043457,0,33.401859283447266,133.365966796875
3,3,0.8684077262878418,0,37.68950653076172,132.02308654785156
3,4,0.90580153465271,0,46.65746307373047,136.99118041992188
3,5,0.9613713622093201,0,41.3043327331543,123.0480728149414
3,6,0.9692995548248291,0,40.77115249633789,142.17608642578125
3,7,1.0314741134643555,0,37.48612976074219,116.6678695678711
3,8,1.053073763847351,0,37.413631439208984,132.2145538330078
3,9,1.0618337392807007,0,36.75172424316406,137.82078552246094
4,0,1.1207857131958008,0,38.8724479675293,124.341552734375
4,1,1.181849718093872,0,36.77992248535156,139.35861206054688
4,2,1.1881661415100098,0,32.30922317504883,126.33406829833984
4,3,1.2574386596679688,0,36.83403778076172,130.95236206054688
4,4,1.3719708919525146,0,45.54391098022461,133.8514404296875
4,5,1.419236660003662,0,40.22774124145508,113.47264862060547
4,6,1.4964473247528076,0,39.44499969482422,142.88088989257812
4,7,1.561968207359314,0,36.599098205566406,132.9141845703125
