ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,ItinGeoType,MktGeoType,MktDistanceGroup,MktFare,MktDistance,MktMilesFlown,NonStopMiles
202000000000.0,20200000000000.0,2,2015,1,13495,1072102,33192,PIT,US,35,CA,Texas,91,14683,1125903,33214,ELP,US,48,PR,Georgia,74,LAX:HOU:EWR:BOS,81:64,1,WN:--,1,WN:WN:--,WN,99,99,0,68,2,2,5,160.5471815672542,594,2752,1923
202000000000.0,20200000000000.0,2,2015,1,13198,1320402,30721,MCO,US,12,FL,Missouri,21,14771,1405702,30647,MHT,US,17,TX,Illinois,87,MCI:DAL:SAT,33:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,371.275897624441,463,792,1061
202000000000.0,20200000000000.0,2,2015,1,12992,1299204,33158,SMF,US,48,TX,Texas,74,15016,1219102,30194,HOU,US,5,TX,Texas,45,PBI:BWI:MDW,33:41:63,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,218.8525160874273,380,1014,622
202000000000.0,20200000000000.0,1,2015,1,12339,1295302,33195,LGA,US,48,TX,Texas,74,11697,1289203,31123,ALB,US,1,TX,Alabama,33,LAS:STL:LGA,35:71,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,160.40109470474215,905,1078,656
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,10721,1227802,31066,BWI,US,24,MD,Massachusetts,22,SNA:LAS:LIT,74:54:00,0,--:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,387.83523041235054,550,1373,1055
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,MI,California,91,13204,1320402,31454,MDW,US,6,FL,Illinois,41,LAX:HOU:CLT,74:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,120.52641351786092,314,366,384
202000000000.0,20200000000000.0,2,2015,1,14524,1323202,30977,MDW,US,17,IL,Illinois,64,12892,1154003,34100,PBI,US,27,CA,Texas,81,MCI:SAN:LAX,36:54:64,0,WN,0,WN,WN,WN,WN,0,2,2,2,2,172.8823707806692,816,1005,701
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,CA,California,91,13204,1410702,31454,MDW,US,53,FL,Florida,33,SJU:MCO,74:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,127.5646630852392,904,1152,1078
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,34057,LAX,US,6,TN,California,33,13198,1319801,32575,CLT,US,6,MO,Illinois,64,MCI:PHX:SEA,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,127.6099485777126,419,398,394
202000000000.0,20200000000000.0,1,2015,1,12339,1319801,33195,ELP,US,48,MO,Texas,74,11697,1289203,34524,PBI,US,42,PA,Florida,33,PBI:BWI:MDW,64:74,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,122.03779734149842,826,915,719
202000000000.0,20200000000000.0,1,2015,1,12892,1125903,32575,ATL,US,6,CA,California,42,10800,1412202,32211,LAS,US,32,FL,Florida,33,LGA:ATL,91:85,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,392.23234900902446,1021,1146,1582
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13204,1320402,31454,MDW,US,12,FL,Illinois,33,DCA:MDW,33:41:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,148.08484242601847,324,306,1084
202000000000.0,20200000000000.0,2,2015,1,13158,1069302,32211,LAX,US,36,NY,New York,22,13232,1323202,32575,MDW,US,6,CA,Florida,91,MCI:DEN:LAX,74:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,131.75704824905134,275,853,2227
202000000000.0,20200000000000.0,1,2015,1,12892,1319801,33198,MCI,US,6,MO,California,64,13204,1320402,32211,LAS,US,12,FL,Florida,33,BOI:LAS:MCI,33:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,168.8980615714959,946,1088,1091
202000000000.0,20200000000000.0,1,2015,1,12892,1319801,33198,DAY,US,6,MO,Minnesota,64,12889,1320402,32211,LAS,US,12,FL,Florida,33,BOI:LAS:MCI,63:64,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,172.59372476430667,919,1092,1089
202000000000.0,20200000000000.0,1,2015,1,10821,1039705,30977,SMF,US,48,IL,North Carolina,74,10423,1219102,31453,HOU,US,5,TX,Texas,63,MCO:MCI,81:91,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,279.63897992942145,452,1005,674
202000000000.0,20200000000000.0,1,2015,1,13232,1289203,30977,MDW,US,17,CA,Illinois,41,13198,1323202,32575,MDW,US,6,NC,Missouri,91,MDW:DAL:LBB,33:03:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,91.60778654581077,1434,1206,1074
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,30693,MCO,US,12,FL,Florida,33,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCI:PHX:SEA,33:74:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,346.00964519437855,450,1245,1071
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13204,1405702,31714,MHT,US,12,FL,Illinois,52,ECP:STL:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,163.72654471568677,395,305,1081
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,12896,1289605,30852,MHT,US,12,NH,New York,52,ECP:STL:MCI,41:34:33,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,258.22993404276184,364,1084,1059
202000000000.0,20200000000000.0,1,2015,1,12339,1295302,31703,LGA,US,36,NY,Colorado,22,11066,1319801,33198,ALB,US,29,TN,Nevada,64,DEN:ABQ:LAX,85:85:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,215.8896810194692,740,1457,1115
202000000000.0,20200000000000.0,2,2015,1,13198,1320402,33198,MCO,US,12,FL,Florida,33,12896,1289605,30852,BOS,US,24,NH,Massachusetts,22,SMF:LAS:LBB,64:82:85,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,6,262.77275152924705,295,1122,1068
202000000000.0,20200000000000.0,1,2015,1,12339,1295302,31703,LGA,US,36,PA,Colorado,74,14193,1319801,33198,MCI,US,29,NV,Missouri,64,DEN:ABQ:LAX,44:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,132.16494992997266,876,1453,1092
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,CA,California,64,13198,1323202,32575,MDW,US,6,FL,Florida,91,MCO:SAN:SJC,33:65,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,99.36246006693415,992,405,379
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,12896,1477101,30852,MHT,US,12,MO,New York,52,ECP:STL:MCI,64:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,254.13516683740534,372,1076,1067
202000000000.0,20200000000000.0,2,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,12892,1463502,32575,CAK,US,6,CA,Texas,91,MAF:DAL,74:74,0,WN:WN,0,WN,WN,WN,WN,0,2,2,2,2,126.61342750195868,747,919,724
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,TN,California,41,13198,1323202,32575,MDW,US,6,FL,Missouri,91,MCO:SAN:SJC,71:74:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,98.58518732671394,1026,418,378
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,30721,MCI,US,6,OR,Virginia,21,14893,1405702,30647,MHT,US,17,IL,Illinois,87,JAX:MDW:LAX,64:35:11,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,165.93834577489332,475,357,383
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,MI,California,91,13204,1323202,31454,MDW,US,6,FL,Illinois,33,LBB:SMF:LAS,74:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,120.03888205597038,983,374,382
202000000000.0,20200000000000.0,2,2015,1,14524,1295302,31703,LGA,US,29,PA,Maryland,82,12451,1226402,31650,ALB,US,27,CO,Alabama,43,MCI:SAN:LAX,33:23:00,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,2,186.59041456874257,904,1073,637
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13204,1320402,31454,MDW,US,12,FL,Illinois,41,LGA:MDW:ATL,33:41:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,145.58566444502827,377,308,375
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,12892,1323202,32575,ATL,US,6,CA,California,91,LAX:SJC,41:74:74,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,2,118.62688147406888,1567,1662,737
202000000000.0,20200000000000.0,1,2015,1,12339,1288903,33195,ELP,US,48,TX,Texas,74,11697,1289203,31123,ALB,US,1,TX,Iowa,33,MCO:MCI,61:41:00,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,179.92275963753735,914,1084,1007
202000000000.0,20200000000000.0,1,2015,1,12191,1348702,33198,SAT,US,22,TX,Minnesota,64,12953,1295302,32211,LAS,US,12,NY,Nevada,85,MCI:STL,64:33:00,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,191.29657437336067,875,1076,1087
202000000000.0,20200000000000.0,2,2015,1,12892,1320402,31454,SNA,US,6,FL,California,22,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCI:PHX:SEA,91:85:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,365.59069449986646,847,948,1083
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,10721,1289605,30852,BWI,US,24,MD,Massachusetts,22,SNA:LAS:LIT,41:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,396.7076978245564,241,1293,1041
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,CA,California,91,13204,1412202,31454,MDW,US,6,FL,Florida,33,SJU:MCO,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,130.52133369507717,966,1153,2240
202000000000.0,20200000000000.0,2,2015,1,13495,1072102,33192,PIT,US,35,CA,Texas,91,14683,1125903,33214,SAT,US,48,PR,Georgia,74,LAX:HOU:EWR:BOS,81:64,1,WN:--,1,WN:WN:--,WN,99,99,0,68,2,2,5,192.91210158891488,717,2712,1904
202000000000.0,20200000000000.0,1,2015,1,14524,1323202,30977,MDW,US,17,IL,Illinois,82,12892,1154003,34100,BDL,US,6,CA,California,62,MCO:AUS:LBB,41:74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,290.9705520973179,935,1703,769
202000000000.0,20200000000000.0,1,2015,1,12339,1295302,33195,ELP,US,48,NC,Texas,74,11697,1320402,31123,ALB,US,1,TX,Alabama,33,MCI:MDW:BOS,64:74,0,WN,0,WN,WN,WN,WN,0,38,2,2,3,129.64947103899343,907,1088,1040
202000000000.0,20200000000000.0,2,2015,1,12992,1319801,33195,ELP,US,48,TX,Texas,74,14122,1387102,34524,PBI,US,5,CO,Florida,33,PBI:BWI:MDW,64:64:33,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,119.58535496663801,378,965,656
202000000000.0,20200000000000.0,1,2015,1,13232,1289203,30977,MDW,US,12,FL,Illinois,41,13198,1143302,33198,MCI,US,29,MO,Missouri,64,BOS:PHL:MDW:MCI,73:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,114.66508710391999,1208,1192,1082
202000000000.0,20200000000000.0,2,2015,1,12992,1299204,33158,SMF,US,5,IL,North Carolina,36,13232,1323202,30977,MDW,US,17,CA,Texas,41,MAF:DAL,74:74,0,WN:WN,0,WN,WN,WN,WN,0,2,2,2,1,248.53846359874035,271,937,674
202000000000.0,20200000000000.0,1,2015,1,12191,1348702,33214,SAT,US,22,TX,Minnesota,64,12953,1295302,32211,LAS,US,32,NY,Nevada,85,MCI:STL,41:74:73,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,194.00130337943762,853,1086,1097
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,MI,California,64,13204,1320402,31454,PDX,US,12,FL,Illinois,33,MCI:BWI:BDL,11:33,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,142.11566026975504,383,321,375
202000000000.0,20200000000000.0,2,2015,1,12992,1299204,30977,SMF,US,5,IL,Arkansas,81,10423,1219102,31453,HOU,US,5,TX,Texas,3,MAF:DAL,81:91,0,WN,0,WN,WN,WN,WN,0,2,2,2,1,259.6111016928882,352,1016,619
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,30721,LAX,US,6,MI,California,91,13204,1320402,31454,MDW,US,17,IL,Illinois,41,LAX:HOU:JAX,91:91,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,1,132.5497411607732,361,355,385
202000000000.0,20200000000000.0,2,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,13198,1463502,30423,LBB,US,6,CA,Texas,82,ABQ:LGA,0.654525463,0,WN,0,WN,WN,WN,WN,0,2,2,2,2,126.31395261574568,775,942,711
202000000000.0,20200000000000.0,1,2015,1,13232,1289203,30977,MDW,US,17,IL,Illinois,41,13198,1323202,32575,MDW,US,6,NC,Missouri,91,DEN:OKC:ATL:MCO,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,94.94214209874553,1445,1216,1069
202000000000.0,20200000000000.0,2,2015,1,13198,1320402,31454,MCO,US,12,FL,Florida,33,12896,1289605,30852,BOS,US,24,NH,Massachusetts,22,SMF:LAS:LBB,64:82:85,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,6,263.1692711307269,298,1140,1062
202000000000.0,20200000000000.0,1,2015,1,12892,1490803,32600,MCO,US,5,FL,Florida,33,13495,1467903,31066,BWI,US,72,MD,Massachusetts,22,SNA:LAS:LIT,64:34:00,0,--:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,384.6544476140233,490,1464,1050
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13204,1405702,30647,MHT,US,17,IL,Illinois,41,LAX:PHX:SDF,33:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,159.5270072605102,464,329,377
202000000000.0,20200000000000.0,2,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,12892,1154003,30423,LBB,US,27,CA,Texas,82,MCO:AUS:LBB,64:91:91,0,WN,0,WN,WN,WN,WN,0,2,2,2,2,190.02126360408508,854,971,711
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,30721,MCI,US,6,MO,Missouri,64,13204,1320402,31454,MDW,US,17,IL,Illinois,41,JAX:MDW:LAX,33:35:14,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,141.00844192695368,405,325,376
202000000000.0,20200000000000.0,1,2015,1,12339,1319801,33195,ELP,US,48,CT,Texas,74,11697,1289203,31123,JAX,US,45,TX,Florida,33,PBI:BWI:MDW,64:74,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,126.38042918338375,888,1013,718
202000000000.0,20200000000000.0,1,2015,1,12339,1288903,30194,PDX,US,48,TX,Texas,74,11697,1289203,31453,LAX,US,48,TX,Iowa,33,PDX:SMF:LAX,74:91,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,155.36975739258258,936,1057,1140
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13204,1320402,32211,LAS,US,12,FL,Florida,33,MCO:HOU:TUL,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,169.22592966153715,946,1080,1089
202000000000.0,20200000000000.0,1,2015,1,13232,1289203,32575,MCI,US,29,MO,California,41,13198,1323202,32575,MDW,US,6,CA,California,91,MCO:SAN:SJC,71:74:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,103.10750052226457,1026,402,1092
202000000000.0,20200000000000.0,1,2015,1,11996,1289203,32575,LAX,US,6,MO,California,91,13198,1323202,32575,MDW,US,6,FL,Illinois,41,LAX:HOU:JAX,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,113.97672410534233,357,392,389
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,13198,1143302,32896,BDL,US,6,MO,California,91,MDW:DAL:SAT,41:74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,103.41685213886096,1678,1212,1068
202000000000.0,20200000000000.0,2,2015,1,12992,1323202,33158,MDW,US,5,IL,Arkansas,36,13232,1387102,32575,MDW,US,6,CA,Texas,71,MAF:DAL,74:74,0,WN:WN,0,WN,WN,WN,WN,0,2,2,2,1,205.9820296477008,316,935,697
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,33198,MCI,US,6,MO,California,64,13204,1320402,31454,MDW,US,12,FL,Florida,33,DCA:MDW,33:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,152.4706648367296,987,1089,1091
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,MO,California,91,13204,1323202,31454,MDW,US,6,FL,Florida,33,LAX:HOU:CLT,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,116.09563227261458,981,380,1090
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,CA,California,91,13204,1320402,31454,MDW,US,6,FL,Florida,33,SJU:MCO,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,117.60483858964407,970,378,1083
202000000000.0,20200000000000.0,2,2015,1,11292,1129202,30325,SNA,US,8,FL,Colorado,22,13198,1319801,33198,MCI,US,29,MO,Missouri,64,MCI:DAL:LBB,41:85:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,299.54692918134197,755,1287,1046
202000000000.0,20200000000000.0,1,2015,1,12892,1319801,33198,MCI,US,6,MO,Missouri,64,13204,1320402,32211,LAS,US,12,FL,Florida,33,MCO:HOU:TUL,64:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,166.23791394630726,924,1080,1087
202000000000.0,20200000000000.0,1,2015,1,13198,1289203,31714,MCI,US,29,MO,Missouri,64,13198,1319801,32575,CLT,US,6,MO,Missouri,64,MCI:PHX:SEA,91:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,122.03976272011528,409,386,394
202000000000.0,20200000000000.0,1,2015,1,13232,1289203,32211,MDW,US,17,CA,Illinois,41,13198,1129202,32575,MDW,US,6,NC,Florida,91,DEN:OKC:ATL:MCO,74:74,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,2,93.13918707338482,1413,1219,1065
202000000000.0,20200000000000.0,1,2015,1,13232,1289203,31703,MDW,US,17,CA,Illinois,41,13198,1323202,32575,MDW,US,6,CA,California,91,DEN:OKC:ATL:MCO,41:74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,95.21123284492411,1497,1191,1079
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,30721,RSW,US,6,OR,Virginia,21,14893,1405702,30647,MHT,US,17,IL,Illinois,87,JAX:MDW:LAX,33:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,170.0301809930181,478,371,375
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,64,13204,1320402,32211,LAS,US,12,FL,Florida,33,BOI:LAS:MCI,63:64,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,157.23387428488732,962,1097,1093
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,12892,1199603,32575,LAX,US,6,CA,California,91,LAX:SJC,41:74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,146.7077364993248,1632,1641,1563
202000000000.0,20200000000000.0,1,2015,1,12191,1319801,33198,MCI,US,6,MO,California,64,12889,1320402,32211,LAS,US,12,FL,Florida,33,MCO:HOU:TUL,63:64,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,165.7394310574034,914,1089,1086
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,30721,LAX,US,6,MI,California,21,14893,1323202,32575,LAX,US,6,IL,Illinois,41,LAX:HOU:JAX,91:91,0,WN:WN,0,WN,WN,WN,WN,0,1,2,2,1,139.33470096155511,425,366,399
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,10721,1289605,30852,BOS,US,24,NE,Massachusetts,22,SMF:LAS:LBB,41:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,269.9557780397854,226,1194,1056
202000000000.0,20200000000000.0,1,2015,1,13158,1289203,32575,LAX,US,6,CA,California,91,13204,1412202,31454,MDW,US,6,FL,Florida,33,SJU:MCO,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,131.8480728812081,944,1173,1072
202000000000.0,20200000000000.0,2,2015,1,13198,1320402,31454,MCO,US,12,FL,Florida,33,12896,1289605,30852,BOS,US,24,NH,Massachusetts,22,SMF:LAS:LBB,64:82:85,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,6,261.3599887508767,295,1132,1062
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,12892,1199603,32575,LAX,US,6,CA,California,91,LAX:SJC,41:74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,135.40505420510206,1673,1683,1550
202000000000.0,20200000000000.0,1,2015,1,12191,1348702,30423,SAT,US,22,TX,Minnesota,64,12953,1295302,31703,LAS,US,32,NY,New York,85,MCI:STL,65:64:22,0,WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,274.0204737272783,836,1086,1093
202000000000.0,20200000000000.0,2,2015,1,11259,1463502,30194,HOU,US,48,TX,Texas,91,10423,1289203,31453,LAX,US,48,TX,Georgia,74,PDX:SMF:LAX,91:64:44,0,WN,0,WN,WN,WN,WN,0,8,2,2,2,213.9372969046455,919,1105,1769
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,13198,1143302,30423,DEN,US,9,CT,Texas,82,LAX:SJC,41:74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,120.32742468336204,1696,924,710
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,10693,1319801,33198,MCI,US,29,TN,Tennessee,64,MDW:DAL,91:85:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,375.7535211002272,802,970,1066
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,MI,California,91,13204,1320402,31454,MDW,US,12,FL,Florida,33,LIT:DAL:FLL,74:33:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,143.85531266059837,986,353,385
