ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,ItinGeoType,MktGeoType,MktDistanceGroup,MktFare,MktDistance,MktMilesFlown,NonStopMiles
202000000000.0,20200000000000.0,2,2015,1,13198,1320402,30977,MDW,US,29,MO,Missouri,64,10721,1295302,30423,BUR,US,45,NC,California,41,MCI:IND:MCO,41:82:86,0,WN:WN,0,WN:WN,WN,WN,WN,0,2,2,2,3,827.8733337149051,252,431,1445
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,13204,1320402,31454,MCO,US,12,FL,Florida,33,MCI:LAS,72:33:00,0,WN,0,WN,WN,WN,WN,0,6,2,2,3,297.62277104107784,1927,-80,1536
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,MO,California,91,MCI:PHX,33:34:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,884.5277195531808,-117,1204,1465
202000000000.0,20200000000000.0,2,2015,1,13232,1319801,30977,MDW,US,17,MO,Illinois,41,12892,1169703,32467,FLL,US,29,CA,Ohio,22,MDW:BNA:MEM,91:85:86,0,WN:WN,0,WN,WN,WN,WN,0,1,2,1,3,829.3974305941148,1226,1275,1248
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,48,TX,Texas,74,MCO:STL,0.968055556,0,WN,0,WN,WN,WN,WN,0,3,2,2,1,7.339963538319523,2296,2082,705
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,13198,1319801,33198,MCI,US,29,MO,Missouri,64,RDU:BNA:MCI,36:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,574.4060445765974,-115,-732,206
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,13232,1323202,30977,MDW,US,17,IL,Illinois,41,LGA:LAS:TUS,33:41:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,6.549029285939042,1304,2161,1601
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,13158,1315802,33158,MAF,US,48,TX,Texas,74,LAX:DEN:DAL:HOU:ATL,91:85:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,153.52562944771483,719,1211,705
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,13158,1315802,33158,MAF,US,48,TX,Texas,74,LAX:RNO,91:85:74,0,WN,0,WN,WN,WN,WN,0,2,2,2,3,63.88554241384162,719,597,705
202000000000.0,20200000000000.0,2,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,10529,1295302,32575,LAX,US,6,CA,California,62,MDW:HOU,22:74:73,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,265.9132095933762,-26,208,2168
202000000000.0,20200000000000.0,1,2015,1,10397,1082103,30397,ATL,US,36,NY,New York,22,13158,1315802,33158,MAF,US,48,TX,Texas,74,ATL:MCI,34:64,0,WN,0,WN,WN,WN,WN,0,2,2,2,5,253.63974612387904,227,1649,17
202000000000.0,20200000000000.0,1,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12896,1289605,30194,MAF,US,48,TX,Texas,74,LAX:RNO,91:85:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,1,56.52946422350533,719,1481,705
202000000000.0,20200000000000.0,2,2015,1,10821,1082103,30852,BWI,US,24,PA,Texas,35,12892,1289203,32575,LAX,US,6,CA,California,91,BWI:DEN:LAX,33:82:91,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,48.39482161094554,2295,1802,1071
202000000000.0,20200000000000.0,3,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12896,1289605,32896,LBB,US,48,TX,Texas,74,RDU:BNA:MCI,36:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,574.3470532216555,-117,4342,206
202000000000.0,20200000000000.0,2,2015,1,10821,1082103,30852,BWI,US,24,PA,Texas,35,12892,1289203,32575,LAX,US,6,CA,California,91,BWI:DEN:LAX,41:13:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,48.53012705460844,2292,1810,476
202000000000.0,20200000000000.0,3,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,12896,1289605,32896,LBB,US,48,TX,Texas,74,RDU:BNA:MCI,36:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,574.3959331166086,-114,2070,206
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,13204,1320402,31454,MCO,US,12,FL,Florida,33,MSY:MCO,72:33:00,0,WN,0,WN,WN,WN,WN,0,4,2,2,2,574.403755781003,135,-80,116
