ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,ItinGeoType,MktGeoType,MktDistanceGroup,MktFare,MktDistance,MktMilesFlown,NonStopMiles
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,30647,FLL,US,37,FL,Florida,33,13232,1323202,30977,LAX,US,6,IL,New York,41,DEN:MDW,38:41:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,71,2,2,1,129.6648081690438,488,1728,2783
202000000000.0,20200000000000.0,2,2015,1,13158,1042302,30423,AUS,US,48,TX,Texas,74,12953,1295302,31703,LGA,US,36,NY,New York,22,AUS:ATL:LGA,74:74:72,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,21.85159310390634,110,1409,1252
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,MO,California,91,MCO:ATL:LAX,33:34:91,1,WN:WN,1,WN:WN,WN,99,99,0,1,2,2,1,868.2492961869357,707,1200,3023
202000000000.0,20200000000000.0,2,2015,1,13198,1226402,30852,JAX,US,47,VA,Texas,38,14107,1289203,30977,LAX,US,47,IL,Illinois,41,LGA:HOU:SAT,38:41:00,0,WN,1,WN:WN,WN,WN,WN,0,1,2,2,1,422.45644553846637,-71,1406,1520
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,48,TX,Texas,74,LGA:DAL,0.968055556,0,WN,0,WN,WN,WN,WN,0,3,2,2,4,298.2263434398626,1676,2382,600
202000000000.0,20200000000000.0,2,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,13198,1319801,33198,MCI,US,29,MO,Missouri,64,RDU:BNA:MCI,36:54:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,356.97971770229367,210,401,62
202000000000.0,20200000000000.0,1,2015,1,13198,1319801,33198,MCI,US,29,MO,Missouri,64,14107,1410702,30466,PHX,US,4,AZ,Arizona,81,MCI:PHX,64:81,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,357.84052331042585,1772,1828,1802
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,15376,1315802,30436,TUS,US,4,AZ,Arizona,81,LGA:LAS:TUS,74:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,5,433.5211008854503,2563,32,704
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,Florida,22,15376,1537602,30436,TUS,US,4,TX,Texas,74,LGA:LAS:TUS,22:85:81,0,WN,0,WN,WN,WN,WN,0,1,2,2,5,253.6758676751,2563,-31,705
202000000000.0,20200000000000.0,1,2015,1,13232,1319801,33198,MDW,US,29,IL,Missouri,64,15370,1143302,32575,MDW,US,48,FL,California,91,MDW:DAL:HOU,81:91,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,296.6224092079459,112,1827,527
202000000000.0,20200000000000.0,2,2015,1,12953,1082103,31703,LGA,US,36,NY,New York,22,15376,1537602,30436,TUS,US,4,AZ,Arizona,81,LGA:LAS:TUS,22:85:81,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,5,261.46954836486475,2557,1828,2346
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,15376,1537602,30436,TUS,US,4,AZ,Arizona,81,MSY:MCO,22:85:81,0,WN,0,WN,WN,WN,WN,0,1,2,2,5,260.9950605208848,2563,71,705
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,34100,MCO,US,24,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,SEA:LAX,93:91,0,WN,0,WN,WN,WN,WN,0,3,2,2,2,18.105593575092996,115,1752,248
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,48,TX,Texas,74,LGA:DAL,0.968055556,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,98.87133840981636,1839,853,2565
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,34100,MCO,US,24,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,SEA:LAX,93:91,0,WN,0,WN,WN,WN,WN,0,3,2,2,2,19.994494191894148,115,1752,248
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,48,TX,Texas,74,LGA:DAL,0.968055556,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,51.70116470434354,2114,853,2521
202000000000.0,20200000000000.0,2,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,13204,1320402,31454,MCO,US,12,FL,Florida,33,MSY:MCO,72:33:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,2,2,2,2,428.17570815545406,111,-9,59
202000000000.0,20200000000000.0,2,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,13198,1105703,31057,MCI,US,37,MO,Florida,36,MDW:HOU,41:36:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,56.569874817641164,-22,1927,298
202000000000.0,20200000000000.0,1,2015,1,15304,1129202,30325,DEN,US,51,CO,Colorado,38,13232,1323202,30977,MDW,US,17,IL,Illinois,41,ATL:MDW,41:74,0,WN,0,WN,WN,WN,WN,0,71,2,2,1,-9.43567140425641,-22,-43,1243
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11057,1105703,31057,CLT,US,37,NC,North Carolina,36,MDW:CLT,41:36:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,484.35990142833236,1286,2185,1252
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,34100,MCO,US,24,TX,Texas,74,12892,1289203,32575,LAX,US,6,CA,California,91,SEA:LAX,93:91,0,WN,0,WN,WN,WN,WN,0,3,2,2,2,19.437034011660444,115,1777,247
202000000000.0,20200000000000.0,2,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,29,TX,Texas,74,LGA:DAL,0.968055556,0,WN:WN,0,WN:WN,WN,WN,WN,0,2,2,2,1,43.07494039028518,212,-792,329
202000000000.0,20200000000000.0,2,2015,1,13232,1129202,34570,BOI,US,29,IL,Florida,61,11267,1289203,30977,ONT,US,6,TX,California,91,LIT:LAS,74:86,0,WN:WN,0,WN:WN:WN:WN,WN,WN,WN,0,2,2,2,3,55.665989997571046,939,606,996
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,31453,MDW,US,17,IL,Virginia,38,13232,1289203,32575,LAX,US,6,CA,Illinois,91,MSY:DAL:MAF,41:34:00,0,WN,0,WN,WN,WN,WN,0,3,2,2,2,231.66947216653057,37,1089,425
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,48,TX,Texas,74,LGA:DAL,0.968055556,0,WN,0,WN,WN,WN,WN,0,3,2,2,4,357.8303945427662,1359,2388,1190
202000000000.0,20200000000000.0,2,2015,1,12892,1289203,32575,LAX,US,6,CA,California,91,11057,1105703,31057,CLT,US,37,NC,North Carolina,36,MDW:CLT,91:85:74,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,4,433.6815061433108,1286,2185,3020
202000000000.0,20200000000000.0,2,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,15376,1537602,30436,TUS,US,4,AZ,Arizona,81,LGA:LAS:TUS,22:85:81,0,WN:WN,0,WN:WN,WN,WN,WN,0,2,2,2,2,261.1950748417374,2562,1828,2299
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,48,TX,Texas,74,LGA:DAL,0.968055556,0,WN,0,WN,WN,WN,WN,0,1,2,2,3,46.49031405321466,1839,853,2713
202000000000.0,20200000000000.0,1,2015,1,14492,1226402,30852,IAD,US,51,MD,Virginia,38,13232,1323202,30977,MDW,US,17,IL,Illinois,41,MCO:SAT:PHX,38:41:00,1,--:WN,1,WN,WN,99,99,0,3,2,2,1,131.9506761714857,-73,-9,116
