ItinID,MktID,MktCoupons,Year,Quarter,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCountry,DestStateFips,DestState,DestStateName,DestWac,AirportGroup,WacGroup,TkCarrierChange,TkCarrierGroup,OpCarrierChange,OpCarrierGroup,RPCarrier,TkCarrier,OpCarrier,BulkFare,Passengers,ItinGeoType,MktGeoType,MktDistanceGroup,MktFare,MktDistance,MktMilesFlown,NonStopMiles
202000000000.0,20200000000000.0,2,2015,1,12953,1320402,31884,LAX,US,22,FL,Texas,33,13158,1315802,34576,MCO,US,48,MO,Missouri,64,LAX:BWI:CLT,64:82:87:81,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,2,47.11040420115492,698,1210,474
202000000000.0,20200000000000.0,1,2015,1,13232,1323202,30977,MDW,US,17,IL,Illinois,41,12191,1219102,31453,HOU,US,12,FL,Florida,33,MDW:HOU,41:74,0,WN,0,WN,WN,WN,WN,0,6,1,1,3,-9.770016901515504,241,270,1970
202000000000.0,20200000000000.0,2,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,12892,1289203,32575,LAX,US,6,MO,California,91,BWI:DEN:LAX,33:14:00,0,WN:WN,0,WN:WN,WN,WN,WN,0,2,1,2,3,-66.850242144878,2633,1209,3029
202000000000.0,20200000000000.0,2,2015,1,13198,1169703,33198,LBB,US,48,TX,Texas,74,11423,1289203,32575,LAX,US,6,CA,Missouri,37,STL:LGA,74:41:64,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,3,9.070011630938666,-15,588,2384
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,11259,1125903,30194,DAL,US,4,TX,Arizona,74,JAX:MDW:LAX,33:64,0,WN,0,WN,WN,WN,WN,0,1,2,2,5,393.8303292037171,1744,214,52
202000000000.0,20200000000000.0,2,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,13198,1319801,33198,MCI,US,29,MO,Missouri,64,PIT:MDW:MCI,0.94587963,0,WN:WN,0,WN:WN,WN,WN,WN,0,1,2,2,1,584.6391526508287,712,-65,1389
202000000000.0,20200000000000.0,1,2015,1,12953,1295302,31703,LGA,US,36,NY,New York,22,10397,1039705,30397,ATL,US,13,GA,Georgia,34,LGA:ATL,0.94587963,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,392.82249756387273,2050,263,189
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,12896,1289605,32896,LBB,US,48,TX,Texas,74,SAN:LAS:LBB,91:85:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,5,340.3922421957584,1746,1897,487
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,11259,1289605,32896,LBB,US,48,TX,Texas,74,SAN:LAS:LBB,91:85:74,0,WN,0,WN,WN,WN,WN,0,1,2,2,5,340.3938016574422,1746,785,487
202000000000.0,20200000000000.0,1,2015,1,13204,1320402,31454,MCO,US,12,FL,Florida,33,10721,1289203,30977,LAX,US,6,CA,California,91,MDW:FLL,33:14:00,0,WN,0,WN,WN,WN,WN,0,1,2,2,2,-42.32417123280766,-23,1316,1305
