1,0,-117.3520,-0.0239, -119.6903, 2.3623,-0.0074,
1,1,-115.9462,-0.0186, -118.3665, 2.4388,-0.0035,
1,2,-109.5530,-0.0220, -111.9622, 2.4313,-0.0157,
1,3,-117.3960,-0.0390, -119.7829, 2.4259,-0.0162,
1,4,-112.2592,-0.0140, -114.6560, 2.4108,-0.0132,
1,5,-116.4394,-0.0210, -118.8387, 2.4203,-0.0392,
1,6,-110.4520,-0.0307, -112.8269, 2.4055,-0.0525,
1,7,-116.9934,-0.0296, -119.3835, 2.4196,-0.0534,
1,8,-110.5400,-0.0532, -112.8818, 2.3950,-0.0704,
1,9,-110.0075,-0.0326, -112.3228, 2.3480,-0.0797,
1,10,-111.8607,-0.0453, -114.1563, 2.3410,-0.0864,
1,11,-115.0388,-0.0609, -117.3291, 2.3512,-0.1085,
1,12,-111.1209,-0.0758, -113.4048, 2.3597,-0.1363,
1,13,-113.0479,-0.0594, -115.3773, 2.3889,-0.1663,
1,14,-111.7305,-0.0815, -113.9849, 2.3359,-0.1892,
1,15,-118.2419,-0.0975, -120.4992, 2.3548,-0.2114,
1,16,-112.2142,-0.1046, -114.4505, 2.3409,-0.2390,
1,17,-106.9908,-0.0839, -109.2424, 2.3355,-0.3145,
1,18,-110.7340,-0.1490, -112.8973, 2.3123,-0.3168,
1,19,-105.0752,-0.1700, -107.2424, 2.3372,-0.3770,
1,20,-109.3905,-0.1624, -111.5483, 2.3202,-0.3453,
1,21,-115.0598,-0.1543, -117.2187, 2.3131,-0.3578,
1,22,-119.3725,-0.1969, -121.4754, 2.2997,-0.4081,
1,23,-105.5668,-0.1764, -107.6859, 2.2955,-0.4487,
1,24,-106.3806,-0.1930, -108.5015, 2.3138,-0.4942,
1,25,-102.3931,-0.1153, -104.5775, 2.2997,-0.4565,
1,26,-106.7217,-0.1659, -108.8639, 2.3080,-0.5355,
1,27,-108.2461,-0.1008, -110.4586, 2.3133,-0.5942,
1,28,-104.1626,-0.1530, -106.3250, 2.3154,-0.6421,
1,29,-98.1158,-0.1374, -100.2564, 2.2780,-0.6120,
2,0,-97.9323,-0.1309, -100.0772, 2.2758,-0.5007,
2,1,-97.6729,-0.0149, -99.9531, 2.2950,-0.5352,
2,2,-109.1656,-0.1218, -111.3430, 2.2992,-0.5981,
2,3,-108.6625,-0.0399, -110.8848, 2.2622,-0.5816,
2,4,-107.8957,-0.1122, -110.0803, 2.2968,-0.7019,
2,5,-114.9586,-0.0270, -117.2023, 2.2708,-0.6340,
